borrower_id,doc_type,file_name,status,quality_score,note
B11219,identity,b11219_identity.pdf,needs_review,54,OCR pending — status from structured verification
B11219,bank_statement,b11219_bank_statement.pdf,verified,39,Structured checks passed
B11219,income_document,b11219_income_document.pdf,verified,55,Structured checks passed
B11220,identity,b11220_identity.pdf,verified,41,Structured checks passed
B11220,bank_statement,b11220_bank_statement.pdf,verified,42,Structured checks passed
B11220,income_document,b11220_income_document.pdf,verified,39,Structured checks passed
B11220,business_document,b11220_business_document.pdf,verified,34,Structured checks passed
B11221,identity,b11221_identity.pdf,needs_review,49,OCR pending — status from structured verification
B11221,bank_statement,b11221_bank_statement.pdf,verified,54,Structured checks passed
B11221,income_document,b11221_income_document.pdf,verified,48,Structured checks passed
B11222,identity,b11222_identity.pdf,verified,71,Structured checks passed
B11222,bank_statement,b11222_bank_statement.pdf,verified,77,Structured checks passed
B11222,income_document,b11222_income_document.pdf,verified,63,Structured checks passed
B11222,business_document,b11222_business_document.pdf,verified,60,Structured checks passed
B11223,identity,b11223_identity.pdf,verified,83,Structured checks passed
B11223,bank_statement,b11223_bank_statement.pdf,verified,93,Structured checks passed
B11223,income_document,b11223_income_document.pdf,verified,94,Structured checks passed
B11223,business_document,b11223_business_document.pdf,verified,83,Structured checks passed
B11224,identity,b11224_identity.pdf,verified,67,Structured checks passed
B11224,bank_statement,b11224_bank_statement.pdf,verified,72,Structured checks passed
B11224,income_document,b11224_income_document.pdf,verified,73,Structured checks passed
B11224,salary_slip,b11224_salary_slip.pdf,verified,72,Structured checks passed
B11225,identity,b11225_identity.pdf,verified,91,Structured checks passed
B11225,bank_statement,b11225_bank_statement.pdf,verified,94,Structured checks passed
B11225,income_document,b11225_income_document.pdf,verified,86,Structured checks passed
B11226,identity,b11226_identity.pdf,needs_review,79,OCR pending — status from structured verification
B11226,bank_statement,b11226_bank_statement.pdf,verified,70,Structured checks passed
B11226,income_document,b11226_income_document.pdf,needs_review,63,OCR pending — status from structured verification
B11226,business_document,b11226_business_document.pdf,verified,76,Structured checks passed
B11227,identity,b11227_identity.pdf,verified,34,Structured checks passed
B11227,bank_statement,b11227_bank_statement.pdf,verified,30,Structured checks passed
B11227,income_document,b11227_income_document.pdf,verified,28,Structured checks passed
B11228,identity,b11228_identity.pdf,verified,54,Structured checks passed
B11228,bank_statement,b11228_bank_statement.pdf,verified,47,Structured checks passed
B11228,income_document,b11228_income_document.pdf,verified,53,Structured checks passed
B11229,identity,b11229_identity.pdf,verified,75,Structured checks passed
B11229,bank_statement,b11229_bank_statement.pdf,verified,67,Structured checks passed
B11229,income_document,b11229_income_document.pdf,verified,79,Structured checks passed
B11230,identity,b11230_identity.pdf,verified,63,Structured checks passed
B11230,bank_statement,b11230_bank_statement.pdf,verified,81,Structured checks passed
B11230,income_document,b11230_income_document.pdf,needs_review,76,OCR pending — status from structured verification
B11231,identity,b11231_identity.pdf,verified,80,Structured checks passed
B11231,bank_statement,b11231_bank_statement.pdf,needs_review,96,OCR pending — status from structured verification
B11231,income_document,b11231_income_document.pdf,verified,85,Structured checks passed
B11232,identity,b11232_identity.pdf,verified,78,Structured checks passed
B11232,bank_statement,b11232_bank_statement.pdf,verified,74,Structured checks passed
B11232,income_document,b11232_income_document.pdf,verified,77,Structured checks passed
B11232,salary_slip,b11232_salary_slip.pdf,verified,71,Structured checks passed
B11233,identity,b11233_identity.pdf,verified,85,Structured checks passed
B11233,bank_statement,b11233_bank_statement.pdf,verified,73,Structured checks passed
B11233,income_document,b11233_income_document.pdf,verified,80,Structured checks passed
B11233,business_document,b11233_business_document.pdf,verified,72,Structured checks passed
B11234,identity,b11234_identity.pdf,needs_review,56,OCR pending — status from structured verification
B11234,bank_statement,b11234_bank_statement.pdf,verified,53,Structured checks passed
B11234,income_document,b11234_income_document.pdf,verified,47,Structured checks passed
B11234,business_document,b11234_business_document.pdf,verified,67,Structured checks passed
B11235,identity,b11235_identity.pdf,verified,72,Structured checks passed
B11235,bank_statement,b11235_bank_statement.pdf,verified,67,Structured checks passed
B11235,income_document,b11235_income_document.pdf,needs_review,71,OCR pending — status from structured verification
B11236,identity,b11236_identity.pdf,verified,65,Structured checks passed
B11236,bank_statement,b11236_bank_statement.pdf,needs_review,66,OCR pending — status from structured verification
B11236,income_document,b11236_income_document.pdf,verified,61,Structured checks passed
B11237,identity,b11237_identity.pdf,verified,77,Structured checks passed
B11237,bank_statement,b11237_bank_statement.pdf,verified,73,Structured checks passed
B11237,income_document,b11237_income_document.pdf,verified,75,Structured checks passed
B11237,salary_slip,b11237_salary_slip.pdf,verified,83,Structured checks passed
B11238,identity,b11238_identity.pdf,verified,45,Structured checks passed
B11238,bank_statement,b11238_bank_statement.pdf,needs_review,50,OCR pending — status from structured verification
B11238,income_document,b11238_income_document.pdf,verified,51,Structured checks passed
B11238,business_document,b11238_business_document.pdf,needs_review,45,OCR pending — status from structured verification
B11239,identity,b11239_identity.pdf,needs_review,59,OCR pending — status from structured verification
B11239,bank_statement,b11239_bank_statement.pdf,verified,45,Structured checks passed
B11239,income_document,b11239_income_document.pdf,verified,42,Structured checks passed
B11239,business_document,b11239_business_document.pdf,verified,57,Structured checks passed
B11240,identity,b11240_identity.pdf,verified,99,Structured checks passed
B11240,bank_statement,b11240_bank_statement.pdf,verified,91,Structured checks passed
B11240,income_document,b11240_income_document.pdf,verified,99,Structured checks passed
B11240,business_document,b11240_business_document.pdf,verified,93,Structured checks passed
B11241,identity,b11241_identity.pdf,suspicious,32,OCR pending — status from structured verification
B11241,bank_statement,b11241_bank_statement.pdf,suspicious,51,OCR pending — status from structured verification
B11241,income_document,b11241_income_document.pdf,verified,40,Structured checks passed
B11241,business_document,b11241_business_document.pdf,suspicious,47,OCR pending — status from structured verification
B11242,identity,b11242_identity.pdf,verified,62,Structured checks passed
B11242,bank_statement,b11242_bank_statement.pdf,verified,68,Structured checks passed
B11242,income_document,b11242_income_document.pdf,verified,65,Structured checks passed
B11242,salary_slip,b11242_salary_slip.pdf,verified,60,Structured checks passed
B11243,identity,b11243_identity.pdf,verified,64,Structured checks passed
B11243,bank_statement,b11243_bank_statement.pdf,needs_review,57,OCR pending — status from structured verification
B11243,income_document,b11243_income_document.pdf,verified,67,Structured checks passed
B11243,salary_slip,b11243_salary_slip.pdf,verified,60,Structured checks passed
B11244,identity,b11244_identity.pdf,verified,95,Structured checks passed
B11244,bank_statement,b11244_bank_statement.pdf,verified,84,Structured checks passed
B11244,income_document,b11244_income_document.pdf,verified,99,Structured checks passed
B11244,salary_slip,b11244_salary_slip.pdf,verified,86,Structured checks passed
B11245,identity,b11245_identity.pdf,suspicious,69,OCR pending — status from structured verification
B11245,bank_statement,b11245_bank_statement.pdf,needs_review,72,OCR pending — status from structured verification
B11245,income_document,b11245_income_document.pdf,suspicious,65,OCR pending — status from structured verification
B11245,business_document,b11245_business_document.pdf,needs_review,59,OCR pending — status from structured verification
B11246,identity,b11246_identity.pdf,verified,45,Structured checks passed
B11246,bank_statement,b11246_bank_statement.pdf,verified,51,Structured checks passed
B11246,income_document,b11246_income_document.pdf,verified,43,Structured checks passed
B11247,identity,b11247_identity.pdf,needs_review,51,OCR pending — status from structured verification
B11247,bank_statement,b11247_bank_statement.pdf,verified,41,Structured checks passed
B11247,income_document,b11247_income_document.pdf,verified,42,Structured checks passed
B11247,salary_slip,b11247_salary_slip.pdf,verified,55,Structured checks passed
B11248,identity,b11248_identity.pdf,verified,88,Structured checks passed
B11248,bank_statement,b11248_bank_statement.pdf,verified,77,Structured checks passed
B11248,income_document,b11248_income_document.pdf,verified,88,Structured checks passed
B11248,business_document,b11248_business_document.pdf,verified,75,Structured checks passed
