borrower_id,month,label,income,expenses,debt,transactions,bounced,disputed
B11396,4,M-2,38173,26565,19626,38,0,0
B11396,5,M-1,37160,34924,8393,71,0,0
B11397,0,M-6,37401,17144,5285,73,0,0
B11397,1,M-5,36349,20725,11440,26,0,0
B11397,2,M-4,36236,25903,13180,87,0,0
B11397,3,M-3,32829,18598,10376,28,0,0
B11397,4,M-2,32844,17010,5929,26,0,0
B11397,5,M-1,39818,30304,8163,49,0,0
B11398,0,M-6,85089,58453,39008,33,0,0
B11398,1,M-5,83838,46393,11287,38,0,0
B11398,2,M-4,79941,44283,28251,77,0,0
B11398,3,M-3,94439,59251,36230,27,0,0
B11398,4,M-2,93560,66030,10706,27,0,0
B11398,5,M-1,90827,43967,10887,31,0,0
B11399,0,M-6,64609,45977,7986,88,0,0
B11399,1,M-5,59056,27941,12544,49,0,0
B11399,2,M-4,60413,39579,7296,46,0,0
B11399,3,M-3,59717,42330,12421,25,0,0
B11399,4,M-2,58090,41197,27643,61,0,0
B11399,5,M-1,57436,39585,13568,27,0,0
B11400,0,M-6,32600,19185,8344,48,0,0
B11400,1,M-5,36921,24331,17418,49,0,0
B11400,2,M-4,36187,22371,8648,57,0,0
B11400,3,M-3,34237,18295,9039,65,0,0
B11400,4,M-2,38355,17272,13999,74,0,0
B11400,5,M-1,36358,23670,10039,65,0,0
B11401,0,M-6,72456,32936,19376,25,0,0
B11401,1,M-5,63899,42755,28237,65,0,0
B11401,2,M-4,68447,32938,13003,79,0,0
B11401,3,M-3,72636,41276,8019,72,0,0
B11401,4,M-2,82585,60987,34157,82,0,0
B11401,5,M-1,76385,52255,26010,44,0,0
B11402,0,M-6,54810,26914,5327,55,0,0
B11402,1,M-5,53749,32675,16140,89,0,0
B11402,2,M-4,48010,37516,23435,75,0,0
B11402,3,M-3,50720,37253,7826,78,0,0
B11402,4,M-2,53526,34672,11820,50,0,0
B11402,5,M-1,55053,25435,15343,63,0,0
B11403,0,M-6,44057,32116,23588,53,0,0
B11403,1,M-5,48557,25466,30036,83,0,1
B11403,2,M-4,53339,48222,66172,67,0,0
B11403,3,M-3,53094,49724,16940,39,0,0
B11403,4,M-2,48183,27003,22657,65,0,0
B11403,5,M-1,47455,30161,59441,27,0,0
B11404,0,M-6,34370,15575,12972,47,0,0
B11404,1,M-5,36560,25027,12017,47,0,0
B11404,2,M-4,34527,27462,8094,53,0,0
B11404,3,M-3,35838,19745,10433,25,0,0
B11404,4,M-2,33560,25183,15190,43,0,0
B11404,5,M-1,31424,20621,11860,67,0,0
B11405,0,M-6,64334,43541,16847,35,0,0
B11405,1,M-5,66034,32139,22413,81,0,0
B11405,2,M-4,73238,47569,16124,87,0,0
B11405,3,M-3,75920,43848,9625,86,0,0
B11405,4,M-2,66969,48657,15846,40,0,0
B11405,5,M-1,77463,54307,34139,41,0,0
B11406,0,M-6,40246,20912,11281,80,0,0
B11406,1,M-5,44521,27106,7105,41,0,0
B11406,2,M-4,43551,25517,5717,68,0,0
B11406,3,M-3,41168,21241,20363,79,0,0
B11406,4,M-2,40485,27968,20662,26,0,0
B11406,5,M-1,44914,23278,8710,67,0,0
B11407,0,M-6,29569,17355,33964,25,0,0
B11407,1,M-5,32621,28939,9294,79,0,0
B11407,2,M-4,32171,24302,32225,56,0,0
B11407,3,M-3,29139,26801,31737,32,0,0
B11407,4,M-2,28785,17784,4783,48,0,0
B11407,5,M-1,31671,24854,32414,69,0,0
B11408,0,M-6,91123,42019,46113,26,0,0
B11408,1,M-5,109641,80535,23264,84,0,0
B11408,2,M-4,105578,73351,37695,75,0,0
B11408,3,M-3,90697,62743,22581,67,0,0
B11408,4,M-2,92383,48074,25150,78,0,0
B11408,5,M-1,106042,84432,17150,51,0,0
B11409,0,M-6,15723,9150,24106,44,0,0
B11409,1,M-5,17408,8508,21845,67,0,0
B11409,2,M-4,16910,11846,26316,68,0,0
B11409,3,M-3,17340,15002,15491,85,0,0
B11409,4,M-2,20488,13199,26934,66,0,0
B11409,5,M-1,19825,16632,15292,89,0,0
B11410,0,M-6,67692,38344,13154,25,0,0
B11410,1,M-5,73536,41425,25486,88,0,0
B11410,2,M-4,61007,28265,14733,69,0,0
B11410,3,M-3,67592,34069,16433,71,0,0
B11410,4,M-2,63361,47437,30860,82,0,0
B11410,5,M-1,69159,35197,12917,69,0,0
B11411,0,M-6,21074,16223,25047,47,0,0
B11411,1,M-5,22212,10223,23142,60,0,0
B11411,2,M-4,20127,9875,3744,89,0,0
B11411,3,M-3,19277,11724,11190,42,0,0
B11411,4,M-2,21570,16054,9260,37,0,0
B11411,5,M-1,20328,14413,14432,33,0,0
B11412,0,M-6,53372,24561,6884,42,0,0
B11412,1,M-5,54348,33909,8774,71,0,0
B11412,2,M-4,49138,35773,13900,31,0,0
B11412,3,M-3,50304,27395,14644,52,0,0
B11412,4,M-2,57800,38042,17459,30,0,0
B11412,5,M-1,54019,29108,17248,36,0,0
B11413,0,M-6,29482,19179,30622,47,0,0
B11413,1,M-5,30044,22754,7253,43,0,0
B11413,2,M-4,27631,20828,6003,66,0,0
B11413,3,M-3,33391,21059,41160,58,0,0
B11413,4,M-2,28531,19340,15592,58,0,0
B11413,5,M-1,32581,25991,19383,83,0,0
B11414,0,M-6,41006,32047,49575,49,0,0
B11414,1,M-5,39612,21578,45820,54,0,0
B11414,2,M-4,38871,24645,36130,81,0,0
B11414,3,M-3,39596,29206,12496,87,0,0
B11414,4,M-2,41274,18889,11241,67,0,0
B11414,5,M-1,38355,18320,6641,83,0,0
B11415,0,M-6,37804,22585,16653,62,0,0
B11415,1,M-5,37231,18062,9723,76,0,0
B11415,2,M-4,43549,20200,20827,66,0,0
B11415,3,M-3,41319,22878,19180,30,0,0
B11415,4,M-2,38851,21490,16748,25,0,0
B11415,5,M-1,41769,26315,15714,29,0,0
B11416,0,M-6,46425,29742,24036,36,0,0
B11416,1,M-5,46877,30535,13691,55,0,0
B11416,2,M-4,48394,28771,18479,50,0,0
B11416,3,M-3,45202,33811,10361,69,0,0
B11416,4,M-2,48627,29439,12533,69,0,0
B11416,5,M-1,45841,25255,23762,40,0,0
B11417,0,M-6,50292,30686,6628,49,0,0
B11417,1,M-5,48667,38656,26740,83,0,0
B11417,2,M-4,51979,25137,10822,61,0,0
B11417,3,M-3,56240,31223,14192,61,0,0
B11417,4,M-2,60157,37047,8676,43,0,0
B11417,5,M-1,53028,27190,26082,41,0,0
B11418,0,M-6,73658,53688,26438,29,0,0
B11418,1,M-5,66766,36403,18024,60,0,0
B11418,2,M-4,64693,36725,22786,89,0,0
B11418,3,M-3,65359,30658,31139,40,0,0
B11418,4,M-2,70543,52167,10963,29,0,0
B11418,5,M-1,63614,41766,32071,64,0,0
B11419,0,M-6,66882,42880,25866,26,0,0
B11419,1,M-5,63448,45269,9892,40,0,0
B11419,2,M-4,68425,33169,11884,58,0,0
B11419,3,M-3,61774,31794,17781,28,0,0
B11419,4,M-2,60777,30315,11756,50,0,0
B11419,5,M-1,59887,30436,8734,85,0,0
B11420,0,M-6,98293,61173,43311,46,0,0
B11420,1,M-5,94702,64278,19147,52,0,0
B11420,2,M-4,94049,68062,47120,42,0,0
B11420,3,M-3,91094,69226,34160,70,0,0
B11420,4,M-2,100005,56863,20339,84,0,0
B11420,5,M-1,93053,43642,14342,68,0,0
B11421,0,M-6,19397,16488,9023,78,0,0
B11421,1,M-5,20061,11373,23831,81,0,0
B11421,2,M-4,20992,10703,25311,60,0,0
B11421,3,M-3,23143,19157,28646,48,0,0
B11421,4,M-2,20420,18198,12521,88,0,0
B11421,5,M-1,20869,19117,29757,86,0,0
B11422,0,M-6,38051,17703,10563,43,0,0
B11422,1,M-5,35260,32921,32907,27,0,0
B11422,2,M-4,39131,22991,11330,29,1,0
B11422,3,M-3,35250,25947,8584,83,0,0
B11422,4,M-2,38295,28638,4563,26,0,0
B11422,5,M-1,37738,27340,38167,84,0,0
B11423,0,M-6,25077,18464,16498,80,0,0
B11423,1,M-5,26745,19947,15755,53,0,0
B11423,2,M-4,24990,14547,32940,44,0,0
B11423,3,M-3,29579,27615,25295,25,0,0
B11423,4,M-2,26414,12583,4268,35,0,0
B11423,5,M-1,26100,16229,35683,42,0,0
B11424,0,M-6,23790,15890,27079,50,0,0
B11424,1,M-5,22327,12679,20448,33,0,0
B11424,2,M-4,22210,15440,23917,54,0,0
B11424,3,M-3,23083,18848,13842,25,0,0
B11424,4,M-2,22842,19700,22939,59,0,0
B11424,5,M-1,20726,19457,26178,77,0,0
B11425,0,M-6,13602,8630,23771,82,0,0
B11425,1,M-5,17752,16086,5015,49,0,0
B11425,2,M-4,16563,14803,12462,79,0,0
B11425,3,M-3,17929,9419,3494,46,0,0
B11425,4,M-2,19502,11988,19707,72,0,0
B11425,5,M-1,23330,15743,26375,36,0,0
B11426,0,M-6,67004,52489,24101,80,0,0
B11426,1,M-5,59566,31940,14094,61,0,0
B11426,2,M-4,55805,39975,21253,49,0,0
B11426,3,M-3,54613,25797,7299,74,0,0
B11426,4,M-2,61077,40539,16020,53,0,0
B11426,5,M-1,50189,24418,16390,49,0,0
B11427,0,M-6,24888,19331,12143,38,0,0
B11427,1,M-5,27900,18044,6464,34,0,0
B11427,2,M-4,28408,17173,12176,37,0,0
B11427,3,M-3,24929,17956,12631,34,0,0
B11427,4,M-2,27194,17836,11189,71,0,0
B11427,5,M-1,24327,12837,8493,49,0,0
B11428,0,M-6,41401,28243,24268,42,0,0
B11428,1,M-5,40826,26946,50298,33,0,0
B11428,2,M-4,36680,33268,40989,33,0,0
B11428,3,M-3,38263,35639,13850,34,0,0
B11428,4,M-2,40785,25044,46840,78,0,0
B11428,5,M-1,37404,29935,46668,89,0,0
B11429,0,M-6,78998,56858,33557,55,0,0
B11429,1,M-5,80089,41713,19638,32,0,0
B11429,2,M-4,79742,37388,27723,89,0,0
B11429,3,M-3,67516,44663,31137,38,0,0
B11429,4,M-2,67983,50434,13171,27,0,0
B11429,5,M-1,74855,36133,11403,87,0,0
B11430,0,M-6,52363,28434,16203,54,0,0
B11430,1,M-5,54578,45941,68749,84,0,0
B11430,2,M-4,49624,41326,8224,47,0,0
B11430,3,M-3,55058,27137,46252,41,0,0
B11430,4,M-2,57866,52215,45087,32,0,0
B11430,5,M-1,54747,28773,53799,33,0,0
B11431,0,M-6,29367,26570,46155,37,0,0
B11431,1,M-5,35125,26253,21361,80,0,0
B11431,2,M-4,30958,25992,38810,66,0,0
B11431,3,M-3,37575,27733,9052,42,0,0
B11431,4,M-2,34183,26608,44137,61,0,0
B11431,5,M-1,33966,29919,10853,73,0,0
B11432,0,M-6,56009,39150,10060,76,0,0
B11432,1,M-5,54369,36018,9207,38,0,0
B11432,2,M-4,55885,26612,8076,78,0,0
B11432,3,M-3,55373,39768,9313,71,0,0
B11432,4,M-2,58201,34876,19666,41,0,0
B11432,5,M-1,65669,37786,9247,72,0,0
B11433,0,M-6,27974,13696,19019,62,0,0
B11433,1,M-5,27675,19543,20819,75,0,0
B11433,2,M-4,26605,16744,15813,63,0,0
B11433,3,M-3,26398,13494,5090,29,0,0
B11433,4,M-2,25136,17924,4256,73,0,0
B11433,5,M-1,25323,14874,22190,29,0,0
B11434,0,M-6,84407,55402,35406,62,0,0
B11434,1,M-5,95781,60554,40077,87,0,0
B11434,2,M-4,103402,50180,17082,87,0,0
B11434,3,M-3,94690,69902,47468,74,0,0
B11434,4,M-2,90887,65372,38694,35,0,0
B11434,5,M-1,92334,65909,25081,84,0,0
B11435,0,M-6,39279,25372,19398,68,0,0
B11435,1,M-5,43108,27871,8573,61,0,0
B11435,2,M-4,45204,33712,18616,34,0,0
B11435,3,M-3,38660,23290,10550,35,0,0
B11435,4,M-2,39243,27499,9037,27,0,0
B11435,5,M-1,42203,24738,6493,44,0,0
B11436,0,M-6,40225,36650,34257,68,0,0
B11436,1,M-5,36277,33898,46670,58,0,0
B11436,2,M-4,35785,28040,24013,63,0,0
B11436,3,M-3,40861,29172,6897,37,0,0
B11436,4,M-2,38651,21167,35305,82,0,0
B11436,5,M-1,40007,18076,24823,61,0,0
B11437,0,M-6,43864,27072,13440,62,0,0
B11437,1,M-5,47672,31385,48188,34,0,0
B11437,2,M-4,48583,28864,58158,76,0,0
B11437,3,M-3,46539,26270,11305,37,0,0
B11437,4,M-2,46239,39469,42443,81,0,0
B11437,5,M-1,49777,46315,24883,70,0,0
B11438,0,M-6,31692,28856,5451,73,0,0
B11438,1,M-5,30856,14399,16581,45,0,0
B11438,2,M-4,30124,27494,45277,83,0,0
B11438,3,M-3,33132,27840,15873,71,0,0
B11438,4,M-2,28812,23295,44067,85,0,0
B11438,5,M-1,29315,20607,19505,56,0,0
B11439,0,M-6,56017,26934,20235,87,0,0
B11439,1,M-5,59726,39006,24644,59,0,0
B11439,2,M-4,55973,33986,9864,40,0,0
B11439,3,M-3,63647,46513,14410,41,0,0
B11439,4,M-2,67380,30452,10209,34,0,0
B11439,5,M-1,61494,37052,16054,47,0,0
B11440,0,M-6,45773,35062,14880,64,0,0
B11440,1,M-5,44360,30128,18826,88,0,0
B11440,2,M-4,42055,31786,17536,30,0,0
B11440,3,M-3,38739,21188,13772,86,0,0
B11440,4,M-2,41541,29821,16702,44,0,0
B11440,5,M-1,43394,31813,15787,74,0,0
B11441,0,M-6,20713,11040,28959,57,0,0
B11441,1,M-5,22516,21148,14020,33,0,0
B11441,2,M-4,23986,21390,20969,81,0,0
B11441,3,M-3,20239,13084,17572,59,0,0
B11441,4,M-2,21586,11972,25758,37,0,0
B11441,5,M-1,22380,19274,8486,48,0,0
B11442,0,M-6,47629,22954,14204,83,0,0
B11442,1,M-5,52383,34861,12937,30,0,0
B11442,2,M-4,47714,25330,20261,75,0,0
B11442,3,M-3,49857,30980,26820,47,0,0
B11442,4,M-2,57265,29934,9739,37,0,0
B11442,5,M-1,48567,27006,10018,60,0,0
B11443,0,M-6,81965,47815,21196,36,0,0
B11443,1,M-5,85420,53571,15330,62,0,0
B11443,2,M-4,88484,66350,9973,83,0,0
B11443,3,M-3,83644,43866,9021,66,0,0
B11443,4,M-2,86109,63753,35264,87,0,0
B11443,5,M-1,94065,43818,11912,46,0,0
B11444,0,M-6,39719,26493,9921,81,0,0
B11444,1,M-5,43466,33825,17155,85,0,0
B11444,2,M-4,45114,34964,18477,87,0,0
B11444,3,M-3,44834,25246,7911,71,0,0
B11444,4,M-2,49309,37297,8157,32,0,0
B11444,5,M-1,50977,36043,10709,28,0,0
B11445,0,M-6,36814,19215,8752,53,0,0
B11445,1,M-5,42278,26401,19220,32,0,0
B11445,2,M-4,38589,27094,18558,82,0,0
B11445,3,M-3,41810,22444,15988,61,0,0
B11445,4,M-2,42741,31979,18958,78,0,0
B11445,5,M-1,45395,23310,9143,79,0,0
B11446,0,M-6,28663,21718,15484,64,0,0
B11446,1,M-5,30778,17705,9375,65,0,0
B11446,2,M-4,35061,32268,41603,60,0,0
B11446,3,M-3,37210,28789,15232,57,0,0
B11446,4,M-2,33441,18799,44733,34,0,0
B11446,5,M-1,37889,34706,15155,43,0,0
B11447,0,M-6,24438,14935,14881,56,0,0
B11447,1,M-5,24091,19622,8431,40,0,0
B11447,2,M-4,25795,11889,19943,80,0,0
B11447,3,M-3,23015,18245,11720,67,0,0
B11447,4,M-2,25523,16478,14782,86,0,0
B11447,5,M-1,21016,14090,6693,69,0,0
B11448,0,M-6,73851,45792,35512,45,0,0
B11448,1,M-5,80336,50827,14145,89,0,0
B11448,2,M-4,79490,42712,9407,32,0,0
B11448,3,M-3,81787,41032,13944,65,0,0
B11448,4,M-2,70325,41908,11733,48,0,0
B11448,5,M-1,78726,61813,15367,87,0,0
B11449,0,M-6,9685,8840,4315,42,0,0
B11449,1,M-5,9707,4718,6271,38,0,0
B11449,2,M-4,9618,6797,1222,37,0,0
B11449,3,M-3,9765,8778,9149,48,0,0
B11449,4,M-2,9185,4777,6042,89,1,0
B11449,5,M-1,9744,7095,6580,60,0,0
B11450,0,M-6,81139,42251,36329,77,0,0
B11450,1,M-5,74361,52484,30659,72,0,0
B11450,2,M-4,76584,53641,18776,89,0,0
B11450,3,M-3,79676,50894,20847,89,0,0
B11450,4,M-2,94454,72799,34608,71,0,0
B11450,5,M-1,85290,62747,38186,69,0,0
B11451,0,M-6,21038,17175,2611,67,0,0
B11451,1,M-5,21163,13980,21895,42,0,0
B11451,2,M-4,18415,16675,22281,86,0,0
B11451,3,M-3,18854,14676,4206,79,0,0
B11451,4,M-2,16960,8526,19899,55,0,0
B11451,5,M-1,16721,7951,23338,25,0,0
B11452,0,M-6,54570,25227,8862,33,0,0
B11452,1,M-5,46772,27574,17908,89,0,0
B11452,2,M-4,48226,24772,21170,44,0,0
B11452,3,M-3,53887,32552,27664,74,0,0
B11452,4,M-2,57916,39610,24618,59,0,0
B11452,5,M-1,51024,26437,10756,40,0,0
B11453,0,M-6,39125,23903,17322,53,0,0
B11453,1,M-5,41773,29700,37418,50,0,0
B11453,2,M-4,38377,24282,53938,44,0,0
B11453,3,M-3,39951,30829,31073,69,0,0
B11453,4,M-2,34093,19120,36849,67,0,0
B11453,5,M-1,33748,24838,5998,68,0,0
B11454,0,M-6,62400,28151,12272,39,0,0
B11454,1,M-5,61872,36210,20561,83,0,0
B11454,2,M-4,72328,45785,14892,40,0,0
B11454,3,M-3,72637,50987,13983,73,0,0
B11454,4,M-2,67547,39108,9639,81,0,0
B11454,5,M-1,75256,47582,17016,72,0,0
B11455,0,M-6,31419,28269,32871,72,0,0
B11455,1,M-5,29224,23092,11878,83,0,0
B11455,2,M-4,33784,18530,20106,57,0,0
B11455,3,M-3,32935,30784,32733,39,0,0
B11455,4,M-2,32068,28860,17914,37,0,0
B11455,5,M-1,36223,22043,23645,75,0,0
B11456,0,M-6,13027,8329,4754,81,0,0
B11456,1,M-5,14021,8440,8535,73,0,0
B11456,2,M-4,12226,9380,12885,59,0,0
B11456,3,M-3,14301,8271,17867,62,0,0
B11456,4,M-2,12595,9325,13655,82,0,0
B11456,5,M-1,13047,10618,3143,84,0,0
B11457,0,M-6,29831,26544,26864,72,0,0
B11457,1,M-5,28112,13050,17092,74,0,0
B11457,2,M-4,29221,19696,30022,46,0,0
B11457,3,M-3,28742,22500,43293,67,0,0
B11457,4,M-2,35670,33675,7994,82,0,0
B11457,5,M-1,31315,24810,12108,81,0,0
B11458,0,M-6,16464,15463,20844,49,0,0
B11458,1,M-5,16559,14281,5878,27,0,0
B11458,2,M-4,19326,9808,10187,77,0,0
B11458,3,M-3,18012,12790,13885,54,0,0
B11458,4,M-2,15895,7429,23949,51,0,0
B11458,5,M-1,16437,8483,19731,44,0,0
B11459,0,M-6,65979,52556,38695,63,0,0
B11459,1,M-5,75184,52416,37717,75,0,0
B11459,2,M-4,64114,49397,12880,47,0,0
B11459,3,M-3,72103,45650,26787,72,0,0
B11459,4,M-2,81048,62663,19378,44,0,0
B11459,5,M-1,73808,44655,14209,80,0,0
B11460,0,M-6,50195,27047,41689,78,0,0
B11460,1,M-5,45217,41241,41119,69,0,0
B11460,2,M-4,50275,29638,6126,67,0,0
B11460,3,M-3,43384,23602,13366,40,0,1
B11460,4,M-2,42056,19397,37248,48,0,0
B11460,5,M-1,42761,26054,54932,31,0,0
B11461,0,M-6,31351,25206,10262,25,0,0
B11461,1,M-5,28813,26508,31962,48,0,0
B11461,2,M-4,30122,16664,27271,37,0,0
B11461,3,M-3,29852,15643,37483,39,0,0
B11461,4,M-2,29314,26203,24176,60,0,0
B11461,5,M-1,27386,22028,5488,69,0,0
B11462,0,M-6,21673,17095,8901,60,0,0
B11462,1,M-5,21275,11689,33168,73,0,0
B11462,2,M-4,23146,11117,4649,61,0,0
B11462,3,M-3,24578,17038,19632,43,0,0
B11462,4,M-2,23987,20144,28825,81,0,0
B11462,5,M-1,25541,12506,16399,57,0,0
B11463,0,M-6,35742,26230,14850,45,0,0
B11463,1,M-5,35482,22640,6719,47,0,0
B11463,2,M-4,38159,26159,5217,47,0,0
B11463,3,M-3,37377,22435,12521,77,0,0
B11463,4,M-2,42886,33538,15235,56,0,0
B11463,5,M-1,42242,23720,7800,45,0,0
B11464,0,M-6,48736,36230,29617,51,0,0
B11464,1,M-5,53238,43957,49479,65,0,0
B11464,2,M-4,51402,35537,44634,64,0,0
B11464,3,M-3,49994,27537,38107,49,0,0
B11464,4,M-2,46082,23780,6701,81,0,0
B11464,5,M-1,45105,36033,26914,35,0,0
B11465,0,M-6,16826,9075,21344,88,0,0
B11465,1,M-5,17386,8745,9033,78,0,0
B11465,2,M-4,18477,16349,13756,46,0,1
B11465,3,M-3,19145,16818,6680,78,0,0
B11465,4,M-2,21595,12205,23380,58,0,0
B11465,5,M-1,23221,18483,19364,32,0,0
B11466,0,M-6,52051,33186,15496,77,0,0
B11466,1,M-5,59163,46648,8495,43,0,0
B11466,2,M-4,57567,27326,23578,37,0,0
B11466,3,M-3,52532,39783,18692,87,0,0
B11466,4,M-2,60518,29215,10800,38,0,0
B11466,5,M-1,59895,29217,16422,83,0,0
B11467,0,M-6,28286,25456,14168,47,0,0
B11467,1,M-5,27506,20455,11201,86,0,0
B11467,2,M-4,30805,13921,5997,27,0,0
B11467,3,M-3,29856,15781,20537,86,0,0
B11467,4,M-2,29579,17534,13215,29,0,0
B11467,5,M-1,30493,26760,10644,45,0,0
B11468,0,M-6,20892,19447,2470,63,0,0
B11468,1,M-5,19519,10504,4905,56,0,0
B11468,2,M-4,22247,12348,27529,42,0,0
B11468,3,M-3,20078,12317,29564,40,0,0
B11468,4,M-2,19814,11769,18806,84,0,0
B11468,5,M-1,22086,16611,18643,33,0,0
B11469,0,M-6,56749,32970,18659,39,0,0
B11469,1,M-5,62843,48104,10325,29,0,0
B11469,2,M-4,67656,45450,27609,72,0,0
B11469,3,M-3,69255,47544,16233,73,0,0
B11469,4,M-2,65465,32134,13392,66,0,0
B11469,5,M-1,67274,36851,16083,83,0,0
B11470,0,M-6,30328,15086,12135,46,0,0
B11470,1,M-5,31648,28061,9028,81,0,1
B11470,2,M-4,31104,25457,29762,53,0,0
B11470,3,M-3,30918,17536,31714,74,0,0
B11470,4,M-2,31533,21217,34023,79,0,0
B11470,5,M-1,31851,18160,18443,70,0,0
B11471,0,M-6,51331,32483,13865,25,0,0
B11471,1,M-5,48772,37558,17090,73,0,0
B11471,2,M-4,51435,33036,6758,53,0,0
B11471,3,M-3,54595,39886,23449,83,0,0
B11471,4,M-2,57568,28333,8061,62,0,0
B11471,5,M-1,50295,32101,26539,33,0,0
B11472,0,M-6,59536,27617,28904,34,0,0
B11472,1,M-5,57081,33443,10423,39,0,0
B11472,2,M-4,55839,31218,14279,75,0,0
B11472,3,M-3,59848,30832,12786,54,0,0
B11472,4,M-2,57546,32126,16844,82,0,0
B11472,5,M-1,57117,34380,28922,84,0,0
B11473,0,M-6,54631,28897,27850,29,0,0
B11473,1,M-5,57944,33646,9967,56,0,0
B11473,2,M-4,57744,32842,22028,28,0,0
B11473,3,M-3,62618,41962,22515,60,0,0
B11473,4,M-2,58770,44186,24858,38,0,0
B11473,5,M-1,58627,32894,26322,31,0,0
B11474,0,M-6,29733,20520,3098,81,0,0
B11474,1,M-5,29236,19903,7287,79,0,0
B11474,2,M-4,27805,14494,7869,67,0,0
B11474,3,M-3,30459,20862,9920,72,0,0
B11474,4,M-2,26056,16867,14135,51,0,0
B11474,5,M-1,28457,21106,9187,79,0,0
B11475,0,M-6,71423,44637,19445,70,0,0
B11475,1,M-5,78336,48260,14827,29,0,0
B11475,2,M-4,80606,53852,32516,53,0,0
B11475,3,M-3,75732,52354,28218,88,0,0
B11475,4,M-2,76201,55734,24061,43,0,0
B11475,5,M-1,79210,55913,26429,46,0,0
B11476,0,M-6,38228,28013,6146,36,0,0
B11476,1,M-5,38352,17491,25049,81,0,0
B11476,2,M-4,35611,21808,47118,75,0,0
B11476,3,M-3,35598,26497,50597,31,0,0
B11476,4,M-2,38204,29105,46164,43,0,0
B11476,5,M-1,39108,23716,31323,56,0,0
B11477,0,M-6,59304,31731,13586,28,0,0
B11477,1,M-5,60997,37266,10423,36,0,0
B11477,2,M-4,54110,37920,16313,87,0,0
B11477,3,M-3,64615,38452,16894,67,0,0
B11477,4,M-2,58730,44631,16955,84,0,0
B11477,5,M-1,58543,42353,14612,33,0,0
B11478,0,M-6,123772,76762,22358,78,0,0
B11478,1,M-5,114575,58112,33542,84,0,0
B11478,2,M-4,125398,81848,24782,85,0,0
B11478,3,M-3,115611,70233,40371,46,0,0
B11478,4,M-2,121033,67949,51981,50,0,0
B11478,5,M-1,118445,94036,21949,38,0,0
B11479,0,M-6,33749,30820,23239,31,0,0
B11479,1,M-5,32804,15419,4419,65,0,0
B11479,2,M-4,34648,21036,7395,59,0,0
B11479,3,M-3,35729,21915,6371,31,0,0
B11479,4,M-2,38146,28404,44630,74,0,0
B11479,5,M-1,39481,32802,24405,54,0,0
B11480,0,M-6,36368,20151,3854,37,0,0
B11480,1,M-5,36937,27622,4144,42,0,0
B11480,2,M-4,36479,17201,10836,51,0,0
B11480,3,M-3,36400,23529,6045,35,0,0
B11480,4,M-2,32745,17105,10748,89,0,0
B11480,5,M-1,31265,20273,17628,63,0,0
B11481,0,M-6,74217,46147,10975,54,0,0
B11481,1,M-5,82774,62082,29447,28,0,0
B11481,2,M-4,79094,40222,33694,71,0,0
B11481,3,M-3,77731,37412,28967,44,0,0
B11481,4,M-2,71048,38964,8891,58,0,0
B11481,5,M-1,65892,37529,34233,63,0,0
B11482,0,M-6,24718,19990,17202,44,0,0
B11482,1,M-5,23986,11553,36353,28,0,0
B11482,2,M-4,26324,15757,12627,57,0,0
B11482,3,M-3,27018,21990,30940,59,0,0
B11482,4,M-2,31276,17824,19138,60,0,0
B11482,5,M-1,28707,15687,33365,33,0,0
B11483,0,M-6,35962,29046,21382,77,0,0
B11483,1,M-5,36611,29186,41079,30,0,0
B11483,2,M-4,34711,20137,12436,32,0,0
B11483,3,M-3,37440,31017,18759,35,0,0
B11483,4,M-2,43865,26117,53066,68,0,0
B11483,5,M-1,44869,23142,25977,75,1,0
B11484,0,M-6,48698,30794,6081,68,0,0
B11484,1,M-5,55982,38532,9296,35,0,0
B11484,2,M-4,57096,40159,23491,66,0,0
B11484,3,M-3,55085,30364,10728,80,0,0
B11484,4,M-2,51402,25256,21196,47,0,0
B11484,5,M-1,57925,32199,5657,47,0,0
B11485,0,M-6,64135,43230,29939,66,0,0
B11485,1,M-5,75819,52452,11584,38,0,0
B11485,2,M-4,64131,39589,31931,33,0,0
B11485,3,M-3,73090,34560,27750,79,0,0
B11485,4,M-2,69146,47231,25656,74,0,0
B11485,5,M-1,78631,50414,27561,28,0,0
B11486,0,M-6,55335,39618,15996,74,0,0
B11486,1,M-5,56984,35170,9954,78,0,0
B11486,2,M-4,49516,23100,20669,34,0,0
B11486,3,M-3,54426,39277,19236,47,0,0
B11486,4,M-2,53142,24119,15703,69,0,0
B11486,5,M-1,57367,41755,26355,34,0,0
B11487,0,M-6,39150,19947,46813,78,0,0
B11487,1,M-5,37999,24939,23189,52,0,0
B11487,2,M-4,42272,35979,9798,38,0,0
B11487,3,M-3,41838,36096,46725,29,0,0
B11487,4,M-2,38256,27121,36466,81,0,0
B11487,5,M-1,43340,32774,22644,25,0,0
B11488,0,M-6,14768,11246,18855,25,0,0
B11488,1,M-5,16074,14011,15966,60,0,0
B11488,2,M-4,14079,10858,2779,44,0,0
B11488,3,M-3,15750,8921,11251,29,0,0
B11488,4,M-2,13876,10296,7828,88,0,0
B11488,5,M-1,13972,12609,18343,27,0,0
B11489,0,M-6,11135,5089,9069,26,0,0
B11489,1,M-5,10293,5924,10913,40,0,0
B11489,2,M-4,12308,11073,9185,73,0,0
B11489,3,M-3,13247,6485,13272,68,0,0
